dataset,seed,model,v_measure,adjusted_rand_index
gov-ai,13,potion-base-4M,0.21261414323305322,0.02761878517500464
gov-ai,13,potion-base-8M,0.4363692018737333,0.13168903161949316
gov-ai,13,potion-multilingual-128M,0.4400592283692501,0.1646476383559018
gov-ai,13,snowflake-arctic-embed-l-v2.0,0.6635442720599036,0.3414426697812306
gov-ai,13,static-similarity-mrl-multilingual-v1,0.2381236447557658,0.04791085108311659
gov-ai,13,text-embedding-3-large,0.6899999424984107,0.30311129212118515
gov-ai,13,text-embedding-3-small,0.7277798674496809,0.3269997092154779
gov-ai,13,text-embedding-ada-002,0.6785502575289117,0.3116491919133407
gov-ai,13,tfidf-char35,0.6340896294080612,0.1061354769203656
gov-ai,13,xlm-roberta-base,0.16781896414251085,-0.012504926764890184
gov-ai,13,xlm-roberta-large,0.3175613866011886,0.09343398157202701
gov-ai,19,EmbeddingGemma-Scandi-300m,0.6220285994927361,0.07246707418655265
gov-ai,19,LaBSE,0.6525212926543466,0.24229882076589124
gov-ai,19,M2V_base_glove,0.4368820600273499,0.020263713264457864
gov-ai,19,M2V_base_glove_subword,0.4096545515218828,0.04482005072170473
gov-ai,19,M2V_base_output,0.5176442712727485,0.07667920723169538
gov-ai,19,Qwen3-Embedding-0.6B,0.3448883492500937,0.051434551104105566
gov-ai,19,Qwen3-Embedding-Scandi-0.6B,0.517960234656031,0.14901885830784914
gov-ai,19,bge-m3,0.3535614259913049,0.09486672294470254
gov-ai,19,dfm-sentence-encoder-large,0.2624599859138823,0.03753108590926957
gov-ai,19,jaccard-binary,0.1211428420955166,0.008993149754126002
gov-ai,19,m2v-dfm-large,0.47233673778028634,0.0540061762054424
gov-ai,19,mmBERTscandi-base-embedding,0.2853054603110916,0.05795631285623565
gov-ai,19,model2vecdk,0.09610179599552904,-0.005216119133543723
gov-ai,19,model2vecdk-stem,0.09610179599552904,-0.005216119133543723
gov-ai,19,multilingual-e5-base,0.7202452818674288,0.21679712734395878
gov-ai,19,multilingual-e5-large,0.7076330650552722,0.2404050762722728
gov-ai,19,multilingual-e5-large-instruct,0.6128598667691105,0.10526446528736166
gov-ai,19,multilingual-e5-small,0.6374142224210821,0.1510924830362712
gov-ai,19,mxbai-embed-large-v1,0.36546606616968075,0.0988067667501678
gov-ai,19,nb-sbert-base,0.36546606616968075,0.0988067667501678
gov-ai,19,paraphrase-multilingual-MiniLM-L12-v2,0.41213097474508964,0.09060151688497142
gov-ai,19,paraphrase-multilingual-mpnet-base-v2,0.27283804721436633,0.05275509545336417
gov-ai,19,potion-base-2M,0.3206275339378925,0.014294497779813063
gov-ai,19,potion-base-4M,0.3946913265136377,0.01984962673719189
gov-ai,19,potion-base-8M,0.6588659649884328,0.03940089563091243
gov-ai,19,potion-multilingual-128M,0.16754530754672303,-0.003150138361861508
gov-ai,19,snowflake-arctic-embed-l-v2.0,0.6555955260860533,0.1287976376917559
gov-ai,19,static-similarity-mrl-multilingual-v1,0.3044874802604823,0.058069132604769695
gov-ai,19,text-embedding-3-large,0.641276655090592,0.14245609537238815
gov-ai,19,text-embedding-3-small,0.36546606616968075,0.0988067667501678
gov-ai,19,text-embedding-ada-002,0.6022626907515743,0.018318164337905396
gov-ai,19,tfidf-char35,0.5774790950090753,-0.02873244456947487
gov-ai,19,xlm-roberta-base,0.21387773291194115,0.00706247511162153
gov-ai,19,xlm-roberta-large,0.22627406581919857,0.017331498459371597
gov-ai,15,EmbeddingGemma-Scandi-300m,0.5117224416283181,0.2077473623286502
gov-ai,15,LaBSE,0.7055144934720433,0.22372802276815118
gov-ai,15,M2V_base_glove,0.27100605899001773,0.0405292146430113
gov-ai,15,M2V_base_glove_subword,0.27100605899001773,0.0405292146430113
gov-ai,15,M2V_base_output,0.09143073982824025,-0.01228473846280459
gov-ai,15,Qwen3-Embedding-0.6B,0.316842133029143,0.09921766691424211
gov-ai,15,Qwen3-Embedding-Scandi-0.6B,0.328291243525781,0.0790767070488823
gov-ai,15,bge-m3,0.8063214742045841,0.387756066011389
gov-ai,15,dfm-sentence-encoder-large,0.7353667619110325,0.3873778911850795
gov-ai,15,jaccard-binary,0.2869244125120619,0.005120723584885578
gov-ai,15,m2v-dfm-large,0.29877815248488027,0.06569427812925362
gov-ai,15,mmBERTscandi-base-embedding,0.328291243525781,0.0790767070488823
gov-ai,15,model2vecdk,0.45255223269288264,0.11090914269302395
gov-ai,15,model2vecdk-stem,0.15405587545262028,-0.004143186985596382
gov-ai,15,multilingual-e5-base,0.7886068100626537,0.387756066011389
gov-ai,15,multilingual-e5-large,0.7933735578011956,0.36466284987277353
gov-ai,15,multilingual-e5-large-instruct,0.7600515722160214,0.2855507298619865
gov-ai,15,multilingual-e5-small,0.8400292218123558,0.46340598290383017
gov-ai,15,mxbai-embed-large-v1,0.7845869419365181,0.3448071717871865
gov-ai,15,nb-sbert-base,0.6726441199508224,0.33815442822995684
gov-ai,15,paraphrase-multilingual-MiniLM-L12-v2,0.4990456426904913,0.2054900607333146
gov-ai,15,paraphrase-multilingual-mpnet-base-v2,0.6556711527305676,0.26238493855667966
gov-ai,15,potion-base-2M,0.2630022913247023,0.030668425779902246
gov-ai,15,potion-base-4M,0.7486906700755809,0.33349077191998466
gov-ai,15,potion-base-8M,0.2910342391621443,0.05490823653602134
gov-ai,15,potion-multilingual-128M,0.6727455595532785,0.175850825752433
gov-ai,15,snowflake-arctic-embed-l-v2.0,0.8400292218123558,0.46340598290383017
gov-ai,15,static-similarity-mrl-multilingual-v1,0.09143073982824025,-0.01228473846280459
gov-ai,15,text-embedding-3-large,0.6049525835909888,0.23819770866643425
gov-ai,15,text-embedding-3-small,0.7892701656816894,0.4026183465102473
gov-ai,15,text-embedding-ada-002,0.7198098836831586,0.27539318315977956
gov-ai,15,tfidf-char35,0.6808149728171662,0.19297307758284166
gov-ai,15,xlm-roberta-base,0.08916059322262204,-0.042103596788764436
gov-ai,15,xlm-roberta-large,0.15405587545262028,-0.004143186985596382
gov-ai,0,EmbeddingGemma-Scandi-300m,0.5545444871091193,0.19370914186757676
gov-ai,0,LaBSE,0.7084744060310132,0.1742714059537804
gov-ai,0,M2V_base_glove,0.12239728973766378,-0.00006103888176768602
gov-ai,0,M2V_base_glove_subword,0.12239728973766378,-0.00006103888176768602
gov-ai,0,M2V_base_output,0.33643011173140736,0.032832925599849856
gov-ai,0,Qwen3-Embedding-0.6B,0.33095409021631195,0.06545706881993847
gov-ai,0,Qwen3-Embedding-Scandi-0.6B,0.33095409021631195,0.06545706881993847
gov-ai,0,bge-m3,0.33095409021631195,0.06545706881993847
gov-ai,0,dfm-sentence-encoder-large,0.15943662354173554,-0.028726538594729588
gov-ai,0,jaccard-binary,0.3524761709193649,0.03240492333707299
gov-ai,0,m2v-dfm-large,0.46871186382678026,0.056571162859314426
gov-ai,0,mmBERTscandi-base-embedding,0.33095409021631195,0.06545706881993847
gov-ai,0,model2vecdk,0.33643011173140736,0.032832925599849856
gov-ai,0,model2vecdk-stem,0.1826419178619461,-0.0024469671891073734
gov-ai,0,multilingual-e5-base,0.407726576785842,0.07190840146458655
gov-ai,0,multilingual-e5-large,0.27016410872994917,0.027777045187901767
gov-ai,0,multilingual-e5-large-instruct,0.5305075300508217,0.12129229189208549
gov-ai,0,multilingual-e5-small,0.407726576785842,0.07190840146458655
gov-ai,0,mxbai-embed-large-v1,0.6307247290763158,0.029876373626373624
gov-ai,0,nb-sbert-base,0.490698710730183,0.13763567583315733
gov-ai,0,paraphrase-multilingual-MiniLM-L12-v2,0.5506922384371948,0.14020174889740106
gov-ai,0,paraphrase-multilingual-mpnet-base-v2,0.1826419178619461,-0.0024469671891073734
gov-ai,0,potion-base-2M,0.31627414482718874,0.05175759477469592
gov-ai,0,potion-base-4M,0.36911674222655716,0.08864141821521868
gov-ai,0,potion-base-8M,0.36911674222655716,0.08864141821521868
gov-ai,0,potion-multilingual-128M,0.3944776438968736,0.07094111670854106
gov-ai,0,snowflake-arctic-embed-l-v2.0,0.6533260954995315,0.07451923076923077
gov-ai,0,static-similarity-mrl-multilingual-v1,0.38257071061624626,0.006839217945054949
gov-ai,0,text-embedding-3-large,0.696228717828118,0.034510535121416636
gov-ai,0,text-embedding-3-small,0.6023414622193868,0.1355284252065606
gov-ai,0,text-embedding-ada-002,0.6634360254977076,0.18232732273514526
gov-ai,0,tfidf-char35,0.6301148117587378,0.07451923076923077
gov-ai,0,xlm-roberta-base,0.18719220843458784,-0.01666666666666667
gov-ai,0,xlm-roberta-large,0.1449892132725715,-0.04685642981029903
gov-ai,3,EmbeddingGemma-Scandi-300m,0.2782242943990063,0.0386284363440805
gov-ai,3,LaBSE,0.2782242943990063,0.0386284363440805
gov-ai,3,M2V_base_glove,0.17257817425036776,0.01107007493141788
gov-ai,3,M2V_base_glove_subword,0.17257817425036776,0.01107007493141788
gov-ai,3,M2V_base_output,0.17257817425036776,0.01107007493141788
gov-ai,3,Qwen3-Embedding-0.6B,0.2782242943990063,0.0386284363440805
gov-ai,3,Qwen3-Embedding-Scandi-0.6B,0.37584065330768635,0.10055588029662231
gov-ai,3,bge-m3,0.3350015885072099,0.07114549519718151
gov-ai,3,dfm-sentence-encoder-large,0.2939669854295765,0.04680124565899643
gov-ai,3,jaccard-binary,0.12946912733115706,-0.0008821163036418804
gov-ai,3,m2v-dfm-large,0.17959562667568674,-0.0076619075471226995
gov-ai,3,mmBERTscandi-base-embedding,0.2782242943990063,0.0386284363440805
gov-ai,3,model2vecdk,0.17257817425036776,0.01107007493141788
gov-ai,3,model2vecdk-stem,0.17257817425036776,0.01107007493141788
gov-ai,3,multilingual-e5-base,0.5065495441325575,0.011486729298218597
gov-ai,3,multilingual-e5-large,0.49096558577284777,0.002960049387780543
gov-ai,3,multilingual-e5-large-instruct,0.47967119633171285,0.08059338322496216
gov-ai,3,multilingual-e5-small,0.5065495441325574,0.011486729298218597
gov-ai,3,mxbai-embed-large-v1,0.2782242943990063,0.0386284363440805
gov-ai,3,nb-sbert-base,0.2782242943990063,0.0386284363440805
gov-ai,3,paraphrase-multilingual-MiniLM-L12-v2,0.2782242943990063,0.0386284363440805
gov-ai,3,paraphrase-multilingual-mpnet-base-v2,0.31814901312877036,0.05412040663436466
gov-ai,3,potion-base-2M,0.2782242943990063,0.0386284363440805
gov-ai,3,potion-base-4M,0.2782242943990063,0.0386284363440805
gov-ai,3,potion-base-8M,0.2782242943990063,0.0386284363440805
gov-ai,3,potion-multilingual-128M,0.3350015885072099,0.07114549519718151
gov-ai,3,snowflake-arctic-embed-l-v2.0,0.42898914832643087,0.001136322315552163
gov-ai,3,static-similarity-mrl-multilingual-v1,0.17257817425036776,0.01107007493141788
gov-ai,3,text-embedding-3-large,0.3350015885072099,0.07114549519718151
gov-ai,3,text-embedding-3-small,0.4312619136692577,0.07268632268632268
gov-ai,3,text-embedding-ada-002,0.3350015885072099,0.07114549519718151
gov-ai,3,tfidf-char35,0.6554332944251489,0.18640350877192982
gov-ai,3,xlm-roberta-base,0.14752718046321558,-0.04555133284817121
gov-ai,3,xlm-roberta-large,0.40393718819923796,0.06172160824976779
gov-ai,10,EmbeddingGemma-Scandi-300m,0.3007896942599252,0.053532450915034085
gov-ai,10,LaBSE,0.6210660574856937,0.05725650916104147
gov-ai,10,M2V_base_glove,0.10378576792499142,-0.00551932362326423
gov-ai,10,M2V_base_glove_subword,0.24685279189424036,0.027824902834122953
gov-ai,10,M2V_base_output,0.09085203104566839,-0.013462836421145959
gov-ai,10,Qwen3-Embedding-0.6B,0.3007896942599252,0.053532450915034085
gov-ai,10,Qwen3-Embedding-Scandi-0.6B,0.20151160670081764,0.008022922636103151
gov-ai,10,bge-m3,0.6332841779951737,0.07060952449206293
gov-ai,10,dfm-sentence-encoder-large,0.13519884578273594,-0.006477529384650842
gov-ai,10,jaccard-binary,0.1136435861905958,0.0028267563390350376
gov-ai,10,m2v-dfm-large,0.3028209791217373,0.05549154301930534
gov-ai,10,mmBERTscandi-base-embedding,0.5637926853432325,0.08304740007074637
gov-ai,10,model2vecdk,0.09085203104566839,-0.013462836421145959
gov-ai,10,model2vecdk-stem,0.09085203104566839,-0.013462836421145959
gov-ai,10,multilingual-e5-base,0.6901101836402677,0.08329056342078577
gov-ai,10,multilingual-e5-large,0.6619067806981445,0.011494252873563218
gov-ai,10,multilingual-e5-large-instruct,0.7037408972818664,0.1507794242276381
gov-ai,10,multilingual-e5-small,0.5665491447300848,0.18482274830509104
gov-ai,10,mxbai-embed-large-v1,0.5686308426646938,0.06476427603076722
gov-ai,10,nb-sbert-base,0.4008318343957463,0.050058849964690025
gov-ai,10,paraphrase-multilingual-MiniLM-L12-v2,0.4351852171596482,0.03816760647628521
gov-ai,10,paraphrase-multilingual-mpnet-base-v2,0.5610834469907584,0.15637860082304528
gov-ai,10,potion-base-2M,0.31213291380749797,0.0642257693382938
gov-ai,10,potion-base-4M,0.3007896942599252,0.053532450915034085
gov-ai,10,potion-base-8M,0.3007896942599252,0.053532450915034085
gov-ai,10,potion-multilingual-128M,0.5561681063335544,0.12538173595935503
gov-ai,10,snowflake-arctic-embed-l-v2.0,0.5222975278798606,-0.05960736219709414
gov-ai,10,static-similarity-mrl-multilingual-v1,0.13519884578273594,-0.006477529384650842
gov-ai,10,text-embedding-3-large,0.5413873674875951,-0.02156203632805178
gov-ai,10,text-embedding-3-small,0.6748985526939302,0.06243716827551914
gov-ai,10,text-embedding-ada-002,0.5427882410753742,0.024226804123711344
gov-ai,10,tfidf-char35,0.6375842675368658,-0.004015097205806069
gov-ai,10,xlm-roberta-base,0.09085203104566839,-0.013462836421145959
gov-ai,10,xlm-roberta-large,0.23836601368428978,0.03192094734383095
gov-ai,5,EmbeddingGemma-Scandi-300m,0.628111022498616,0.1088919676837818
gov-ai,5,LaBSE,0.46640902586737465,0.08084862385321101
gov-ai,5,M2V_base_glove,0.13321763881866577,-0.004417816509319777
gov-ai,5,M2V_base_glove_subword,0.13321763881866577,-0.004417816509319777
gov-ai,5,M2V_base_output,0.13321763881866577,-0.004417816509319777
gov-ai,5,Qwen3-Embedding-0.6B,0.4684344177391622,0.13295391650712712
gov-ai,5,Qwen3-Embedding-Scandi-0.6B,0.4325631297434588,0.17071317583242251
gov-ai,5,bge-m3,0.2147603755706871,0.04440960681544249
gov-ai,5,dfm-sentence-encoder-large,0.5091202140493224,0.22764269437531737
gov-ai,5,jaccard-binary,0.13555075699546826,-0.0038126361655773412
gov-ai,5,m2v-dfm-large,0.2631474675962593,0.0630609910880602
gov-ai,5,mmBERTscandi-base-embedding,0.47845173125956014,0.13415318935798054
gov-ai,5,model2vecdk,0.25990049513523733,0.003132750567588098
gov-ai,5,model2vecdk-stem,0.11514312275337757,-0.018518518518518517
gov-ai,5,multilingual-e5-base,0.4325631297434588,0.17071317583242251
gov-ai,5,multilingual-e5-large,0.3025088507515175,0.06940807239741353
gov-ai,5,multilingual-e5-large-instruct,0.2147603755706871,0.04440960681544249
gov-ai,5,multilingual-e5-small,0.29970747036447926,-0.09105729936527258
gov-ai,5,mxbai-embed-large-v1,0.25444748275069645,0.04478055717885971
gov-ai,5,nb-sbert-base,0.588964328574908,0.1828838891849903
gov-ai,5,paraphrase-multilingual-MiniLM-L12-v2,0.4422246882322787,0.2222497464210309
gov-ai,5,paraphrase-multilingual-mpnet-base-v2,0.30027624955046844,0.04650811385764029
gov-ai,5,potion-base-2M,0.4262659568213804,0.09149204417007217
gov-ai,5,potion-base-4M,0.5358740385983318,0.10352503257025869
gov-ai,5,potion-base-8M,0.5580662465433022,0.11703529369002617
gov-ai,5,potion-multilingual-128M,0.47845173125956014,0.13415318935798054
gov-ai,5,snowflake-arctic-embed-l-v2.0,0.6270012171499817,0.11274370701742673
gov-ai,5,static-similarity-mrl-multilingual-v1,0.13321763881866577,-0.004417816509319777
gov-ai,5,text-embedding-3-large,0.4560158564067972,0.139573732718894
gov-ai,5,text-embedding-3-small,0.4325631297434588,0.17071317583242251
gov-ai,5,text-embedding-ada-002,0.47845173125956014,0.13415318935798054
gov-ai,5,tfidf-char35,0.6189753391950481,0.13409890864657778
gov-ai,5,xlm-roberta-base,0.2324026233491106,0.04048793586375228
gov-ai,5,xlm-roberta-large,0.2036772272131215,0.013642282676551588
gov-ai,11,EmbeddingGemma-Scandi-300m,0.5599588245958356,0.13605082053996825
gov-ai,11,LaBSE,0.45031907678484795,0.06794751640112465
gov-ai,11,M2V_base_glove,0.0830720141091521,-0.022727272727272728
gov-ai,11,M2V_base_glove_subword,0.12727527731414648,-0.027660743725957133
gov-ai,11,M2V_base_output,0.19514344622912586,-0.008992805755395681
gov-ai,11,Qwen3-Embedding-0.6B,0.20483696293047893,0.06148516995020567
gov-ai,11,Qwen3-Embedding-Scandi-0.6B,0.28339366902844865,0.08273381294964029
gov-ai,11,bge-m3,0.43139569676971345,0.19198508853681268
gov-ai,11,dfm-sentence-encoder-large,0.10570662277052839,-0.018318373328448434
gov-ai,11,jaccard-binary,0.12137277521578195,0.011363636363636364
gov-ai,11,m2v-dfm-large,0.11113625461133483,-0.01580428664213033
gov-ai,11,mmBERTscandi-base-embedding,0.28339366902844865,0.08273381294964029
gov-ai,11,model2vecdk,0.261055606841604,0.02158273381294964
gov-ai,11,model2vecdk-stem,0.261055606841604,0.02158273381294964
gov-ai,11,multilingual-e5-base,0.589655917135687,0.3184855233853007
gov-ai,11,multilingual-e5-large,0.6446047622367439,0.19343065693430658
gov-ai,11,multilingual-e5-large-instruct,0.24751247399481335,0.0725419664268585
gov-ai,11,multilingual-e5-small,0.5082229432691265,0.24769514443761526
gov-ai,11,mxbai-embed-large-v1,0.24751247399481335,0.0725419664268585
gov-ai,11,nb-sbert-base,0.4772038079890539,0.06278713629402757
gov-ai,11,paraphrase-multilingual-MiniLM-L12-v2,0.37487694286947437,0.10526315789473685
gov-ai,11,paraphrase-multilingual-mpnet-base-v2,0.6334865902364752,0.15756035578144853
gov-ai,11,potion-base-2M,0.5626898368714313,0.12521440823327615
gov-ai,11,potion-base-4M,0.33477559851169186,0.11669192465901711
gov-ai,11,potion-base-8M,0.5651242649009958,0.14724919093851133
gov-ai,11,potion-multilingual-128M,0.3108875702998992,0.1349907063197026
gov-ai,11,snowflake-arctic-embed-l-v2.0,0.625340413374259,0.17986896962477666
gov-ai,11,static-similarity-mrl-multilingual-v1,0.1061566073982246,0.002840909090909091
gov-ai,11,text-embedding-3-large,0.5478480343098145,0.3232391970057843
gov-ai,11,text-embedding-3-small,0.48387755192533116,0.16131558339859045
gov-ai,11,text-embedding-ada-002,0.5468411847151127,0.3232391970057843
gov-ai,11,tfidf-char35,0.489304677822982,0.05505558496559026
gov-ai,11,xlm-roberta-base,0.11939942192573161,-0.0303030303030303
gov-ai,11,xlm-roberta-large,0.17118845276951059,-0.00720260223048327
gov-ai,7,EmbeddingGemma-Scandi-300m,0.5802577420940508,0.312900686151689
gov-ai,7,LaBSE,0.5802577420940508,0.312900686151689
gov-ai,7,M2V_base_glove,0.6391323035324765,0.26920809153801895
gov-ai,7,M2V_base_glove_subword,0.6814655527776987,0.3044359844409501
gov-ai,7,M2V_base_output,0.116652002146343,-0.012688927001822274
gov-ai,7,Qwen3-Embedding-0.6B,0.5538680087161337,0.22276761271757262
gov-ai,7,Qwen3-Embedding-Scandi-0.6B,0.5802577420940508,0.312900686151689
gov-ai,7,bge-m3,0.5802577420940508,0.312900686151689
gov-ai,7,dfm-sentence-encoder-large,0.5802577420940508,0.312900686151689
gov-ai,7,jaccard-binary,0.271382152833455,-0.027617127167103114
gov-ai,7,m2v-dfm-large,0.14402870481401892,-0.005006187753352492
gov-ai,7,mmBERTscandi-base-embedding,0.5802577420940508,0.312900686151689
gov-ai,7,model2vecdk,0.5802577420940508,0.312900686151689
gov-ai,7,model2vecdk-stem,0.5802577420940508,0.312900686151689
gov-ai,7,multilingual-e5-base,0.6014461805061182,0.26853716751058404
gov-ai,7,multilingual-e5-large,0.5802577420940508,0.312900686151689
gov-ai,7,multilingual-e5-large-instruct,0.5802577420940508,0.312900686151689
gov-ai,7,multilingual-e5-small,0.6103394761197456,0.2613553426520951
gov-ai,7,mxbai-embed-large-v1,0.5802577420940508,0.312900686151689
gov-ai,7,nb-sbert-base,0.5802577420940508,0.312900686151689
gov-ai,7,paraphrase-multilingual-MiniLM-L12-v2,0.5802577420940508,0.312900686151689
gov-ai,7,paraphrase-multilingual-mpnet-base-v2,0.5802577420940508,0.312900686151689
gov-ai,7,potion-base-2M,0.5538680087161337,0.22276761271757262
gov-ai,7,potion-base-4M,0.39815648253835006,0.07839574562135176
gov-ai,7,potion-base-8M,0.5538680087161337,0.22276761271757262
gov-ai,7,potion-multilingual-128M,0.5802577420940508,0.312900686151689
gov-ai,7,snowflake-arctic-embed-l-v2.0,0.40081119671399124,0.1372056869810122
gov-ai,7,static-similarity-mrl-multilingual-v1,0.116652002146343,-0.012688927001822274
gov-ai,7,text-embedding-3-large,0.5802577420940508,0.312900686151689
gov-ai,7,text-embedding-3-small,0.7328312850211738,0.45921633326326083
gov-ai,7,text-embedding-ada-002,0.5538680087161337,0.22276761271757262
gov-ai,7,tfidf-char35,0.7422716570848361,0.2763710534631848
gov-ai,7,xlm-roberta-base,0.22130587382275468,0.02859050932323787
gov-ai,7,xlm-roberta-large,0.14402870481401892,-0.005006187753352492
gov-ai,12,EmbeddingGemma-Scandi-300m,0.7670799232414374,0.35979521982011353
gov-ai,12,LaBSE,0.3740217534753381,0.11322516427954829
gov-ai,12,M2V_base_glove,0.7361753469448951,0.2770334928229665
gov-ai,12,M2V_base_glove_subword,0.7205748816532682,0.26932543829095557
gov-ai,12,M2V_base_output,0.6686652705356605,0.2330483439335488
gov-ai,12,Qwen3-Embedding-0.6B,0.1621916060023509,0.010251800328136206
gov-ai,12,Qwen3-Embedding-Scandi-0.6B,0.3925694447842314,0.09171321085672082
gov-ai,12,bge-m3,0.6417056465432764,0.22810689641202922
gov-ai,12,dfm-sentence-encoder-large,0.8115396753293457,0.4349282296650718
gov-ai,12,jaccard-binary,0.2778157336924974,0.011608040201005027
gov-ai,12,m2v-dfm-large,0.30702464043450883,0.044706582763943986
gov-ai,12,mmBERTscandi-base-embedding,0.3925694447842314,0.09171321085672082
gov-ai,12,model2vecdk,0.215267193443355,0.026982817059152935
gov-ai,12,model2vecdk-stem,0.7529704650826516,0.3279037448307034
gov-ai,12,multilingual-e5-base,0.6935012107735139,0.2756461461393699
gov-ai,12,multilingual-e5-large,0.6623143855842124,0.20408716787849074
gov-ai,12,multilingual-e5-large-instruct,0.8090300277759277,0.4702420608483233
gov-ai,12,multilingual-e5-small,0.6935012107735139,0.2756461461393699
gov-ai,12,mxbai-embed-large-v1,0.5949977235020818,0.20959448835478933
gov-ai,12,nb-sbert-base,0.3674064215984615,0.07113013652384104
gov-ai,12,paraphrase-multilingual-MiniLM-L12-v2,0.3925694447842314,0.09171321085672082
gov-ai,12,paraphrase-multilingual-mpnet-base-v2,0.3925694447842314,0.09171321085672082
gov-ai,12,potion-base-2M,0.7529704650826516,0.3279037448307034
gov-ai,12,potion-base-4M,0.6342884411129475,0.23271684936417258
gov-ai,12,potion-base-8M,0.753664348508648,0.28884155184916604
gov-ai,12,potion-multilingual-128M,0.3925694447842314,0.09171321085672082
gov-ai,12,snowflake-arctic-embed-l-v2.0,0.3925694447842314,0.09171321085672082
gov-ai,12,static-similarity-mrl-multilingual-v1,0.1621916060023509,0.010251800328136206
gov-ai,12,text-embedding-3-large,0.663866310024543,0.2878135992325358
gov-ai,12,text-embedding-3-small,0.6417056465432764,0.22810689641202922
gov-ai,12,text-embedding-ada-002,0.7602494991315385,0.35848440899202316
gov-ai,12,tfidf-char35,0.7771329444386603,0.41322451698867424
gov-ai,12,xlm-roberta-base,0.2532771270087042,0.01876358824085452
gov-ai,12,xlm-roberta-large,0.4174211477245705,0.046511627906976744
gov-ai,20,EmbeddingGemma-Scandi-300m,0.30457472575283184,0.12743354433398607
gov-ai,20,LaBSE,0.5491881370101183,0.1428103980403854
gov-ai,20,M2V_base_glove,0.09486505993725532,-0.03223726716831045
gov-ai,20,M2V_base_glove_subword,0.10559068740679206,0.006419293486913904
gov-ai,20,M2V_base_output,0.10559068740679206,0.006419293486913904
gov-ai,20,Qwen3-Embedding-0.6B,0.4543687977618528,0.14901555101246983
gov-ai,20,Qwen3-Embedding-Scandi-0.6B,0.30827217302810306,0.0625525949000274
gov-ai,20,bge-m3,0.5005959450191171,0.12143632487962865
gov-ai,20,dfm-sentence-encoder-large,0.3877171653609949,0.059772150640082615
gov-ai,20,jaccard-binary,0.09074279177011406,-0.009650410246167
gov-ai,20,m2v-dfm-large,0.2174431596080163,0.04171108812734845
gov-ai,20,mmBERTscandi-base-embedding,0.4248547986701625,0.20838502445615673
gov-ai,20,model2vecdk,0.19380659336119244,0.03108973643765812
gov-ai,20,model2vecdk-stem,0.19380659336119244,0.03108973643765812
gov-ai,20,multilingual-e5-base,0.6039192820830998,0.1774340426146911
gov-ai,20,multilingual-e5-large,0.18120654372493455,0.022233303870846436
gov-ai,20,multilingual-e5-large-instruct,0.40600467363679593,0.10080747549641969
gov-ai,20,multilingual-e5-small,0.17651424765797252,0.007733640409897751
gov-ai,20,mxbai-embed-large-v1,0.30033363563060755,0.08024932964125261
gov-ai,20,nb-sbert-base,0.3933328418392559,0.16797819430426378
gov-ai,20,paraphrase-multilingual-MiniLM-L12-v2,0.30802506376889516,0.08519083256024743
gov-ai,20,paraphrase-multilingual-mpnet-base-v2,0.5961448633649091,0.07170279143911343
gov-ai,20,potion-base-2M,0.3632422996050586,0.07125082525011427
gov-ai,20,potion-base-4M,0.6146785742912095,0.10246925419550063
gov-ai,20,potion-base-8M,0.5950778734044646,0.0775530367978611
gov-ai,20,potion-multilingual-128M,0.37438340729338926,-0.00821633803215808
gov-ai,20,snowflake-arctic-embed-l-v2.0,0.22298855852839636,-0.005622150403388304
gov-ai,20,static-similarity-mrl-multilingual-v1,0.10559068740679206,0.006419293486913904
gov-ai,20,text-embedding-3-large,0.5751587425295721,0.281175200224894
gov-ai,20,text-embedding-3-small,0.3390056624320562,0.07299365648378554
gov-ai,20,text-embedding-ada-002,0.5713976697933534,0.09579469055111611
gov-ai,20,tfidf-char35,0.5728368415893623,0.04747868210970073
gov-ai,20,xlm-roberta-base,0.19791392195687926,0.04090866972618899
gov-ai,20,xlm-roberta-large,0.13456638943573973,0.01252424850605432
